date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:40	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2024/2024-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-12/details.119.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/9-Herne+Hill+Sings+On+with+4+Choirs)
18:48:40	657/657	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/4	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/4-Dogoda-Quintet-INDIG-O-Coffee-Morning-Music-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/4-Dogoda+Quintet+-+INDIG-O+-+Coffee+Morning+Music)
18:48:41	103557/103557	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/702	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Clapham%20Community%20Choir%202023.jpg	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/9-Herne+Hill+Sings+On+with+4+Choirs)
18:48:47	439511/439511	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/760	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Note_orious%202024.jpeg	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/9-Herne+Hill+Sings+On+with+4+Choirs)
18:48:52	1028701/1028701	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/719	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Nunhead%202023a.JPG	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/9-Herne+Hill+Sings+On+with+4+Choirs)
18:48:56	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2024/2024-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-12/details.11f.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/10-South+London+Jazz+Orchestra)
18:48:56	577/577	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/9	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/9-Herne-Hill-Sings-On-with-4-Choirs-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/9-Herne+Hill+Sings+On+with+4+Choirs)
18:48:56	1834964/1834964	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/747	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/WNCC%20PRINT.jpg	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/9-Herne+Hill+Sings+On+with+4+Choirs)
18:49:01	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2024/2024-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-12/details.122.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/16-Creature+-+Machine)
18:49:01	544/544	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/10	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/10-South-London-Jazz-Orchestra-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/10-South+London+Jazz+Orchestra)
18:49:02	778/778	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/16	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/16-Creature-Machine-Electro-pop-spoken-word.ics	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/16-Creature+-+Machine)
18:49:02	4711427/4711427	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/727	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/SLJO_2024.JPG	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/10-South+London+Jazz+Orchestra)
18:49:06	120667/120667	---MC-	200	added ('OK')	image/png	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/618/Ruskin+Friends+logo.png	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/618/Ruskin%20Friends%20logo.png	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/14-The+Big+Swing+Band)
18:49:06	6771/6771	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:49:06%20GMT	https://hernehillfestival.org/archive/2024/2024-10-13	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-13.html	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/14-The+Big+Swing+Band)
18:49:06	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:49:06%20GMT	https://hernehillfestival.org/archive/2024/2024-10-13/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-13/details.126.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/14-The+Big+Swing+Band)
18:49:09	122905/122905	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/742	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Big%20Swing%20Band.jpg	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/14-The+Big+Swing+Band)
18:49:10	120667/120667	---MC-	200	added ('OK')	image/png	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/618	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Ruskin%20Friends%20logo.png	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/14-The+Big+Swing+Band)
18:49:11	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2024/2024-10-13/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-13/details.12a.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/2-Peter+Black)
18:49:11	525/525	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/14	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/14-The-Big-Swing-Band-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/14-The+Big+Swing+Band)
18:49:13	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2024/2024-10-13/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-13/details.12d.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/7-Come+and+Sing+Evensong)
18:49:13	1202/1202	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/2	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/2-Peter-Black-Music-at-Brockwell-Park-Greenhouses.ics	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/2-Peter+Black)
18:49:13	4138110/4138110	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/730	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Peter%20Black.JPG	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/2-Peter+Black)
18:49:17	134158/134158	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/757	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/St%20Faith's%20interior.jpg	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/7-Come+and+Sing+Evensong)
18:49:17	736/736	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/7	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/7-Come-and-Sing-Evensong-Rehearsal-6pm-Service-7-30pm.ics	(from https://hernehillfestival.org/archive/2024/2024-10-13/details/7-Come+and+Sing+Evensong)
18:49:17	5642/5642	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:49:17%20GMT	https://hernehillfestival.org/archive/2024/2024-10-14	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-14.html	(from https://hernehillfestival.org/archive/2024/2024-10-14/details/12-Heads+Up+Jazz+Jam)
18:49:17	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:49:17%20GMT	https://hernehillfestival.org/archive/2024/2024-10-14/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-14/details.131.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-14/details/12-Heads+Up+Jazz+Jam)
18:49:20	480648/480648	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/733	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Jazz%20Jam.jpg	(from https://hernehillfestival.org/archive/2024/2024-10-14/details/12-Heads+Up+Jazz+Jam)
18:49:20	525/525	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/12	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/12-Heads-Up-Jazz-Jam-Off-the-Cuff.ics	(from https://hernehillfestival.org/archive/2024/2024-10-14/details/12-Heads+Up+Jazz+Jam)
18:49:20	5658/5658	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:49:20%20GMT	https://hernehillfestival.org/archive/2024/2024-10-15	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-15.html	(from https://hernehillfestival.org/archive/2024/2024-10-15/details/11-Whiskey+Moon+Face)
18:49:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:49:20%20GMT	https://hernehillfestival.org/archive/2024/2024-10-15/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-15/details.135.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-15/details/11-Whiskey+Moon+Face)
18:49:23	271455/271455	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/746	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/WMFCOLOUR2.jpeg	(from https://hernehillfestival.org/archive/2024/2024-10-15/details/11-Whiskey+Moon+Face)
18:49:24	1174/1174	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/11	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/11-Whiskey-Moon-Face-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-15/details/11-Whiskey+Moon+Face)
18:49:24	5651/5651	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:49:24%20GMT	https://hernehillfestival.org/archive/2024/2024-10-16	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-16.html	(from https://hernehillfestival.org/archive/2024/2024-10-16/details/8-Kalmaar)
18:49:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:49:24%20GMT	https://hernehillfestival.org/archive/2024/2024-10-16/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-16/details.139.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-16/details/8-Kalmaar)
18:49:28	520/520	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/8	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/8-Kalmaar-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-16/details/8-Kalmaar)
18:49:28	1301013/1301013	---MC-	200	added ('OK')	image/png	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/750	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Kalmaar%20Duo.png	(from https://hernehillfestival.org/archive/2024/2024-10-16/details/8-Kalmaar)
18:49:28	5691/5691	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:49:28%20GMT	https://hernehillfestival.org/archive/2024/2024-10-17	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-17.html	(from https://hernehillfestival.org/archive/2024/2024-10-17/details/17-Grinch+Mountain+Bluegrass+Band)
18:49:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:49:28%20GMT	https://hernehillfestival.org/archive/2024/2024-10-17/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-17/details.13d.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-17/details/17-Grinch+Mountain+Bluegrass+Band)
18:49:32	545/545	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/17	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/17-Grinch-Mountain-Bluegrass-Band-Grinch-Mountain-Bluegrass.ics	(from https://hernehillfestival.org/archive/2024/2024-10-17/details/17-Grinch+Mountain+Bluegrass+Band)
18:49:32	5662/5662	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:49:32%20GMT	https://hernehillfestival.org/archive/2024/2024-10-18	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-18.html	(from https://hernehillfestival.org/archive/2024/2024-10-18/details/3-SELFolk+-+Ceilidh)
18:49:33	3528216/3528216	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/751	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/GRINCH%20MOUNTAIN%20COLOUR.jpg	(from https://hernehillfestival.org/archive/2024/2024-10-17/details/17-Grinch+Mountain+Bluegrass+Band)
18:49:33	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:49:33%20GMT	https://hernehillfestival.org/archive/2024/2024-10-18/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-18/details.141.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-18/details/3-SELFolk+-+Ceilidh)
18:49:33	575/575	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/3	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/3-SELFolk-Ceilidh-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-18/details/3-SELFolk+-+Ceilidh)
18:49:34	6260/6260	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:49:34%20GMT	https://hernehillfestival.org/archive/2024/2024-10-19	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-19.html	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/18-Music+for+Young+Families)
18:49:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:49:34%20GMT	https://hernehillfestival.org/archive/2024/2024-10-19/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-19/details.144.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/18-Music+for+Young+Families)
18:49:34	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2024/2024-10-19/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-19/details.146.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/13-Peter+and+the+Wolves)
18:49:34	496/496	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/18	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/18-Music-for-Young-Families-Music-and-Storytelling.ics	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/18-Music+for+Young+Families)
18:49:38	50751/50751	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/755	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Peter-and-the-Wolf-768x461-2331617403.jpg	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/13-Peter+and+the+Wolves)
18:49:42	243881/243881	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/752	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/DSO%20logo%202.JPG	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/13-Peter+and+the+Wolves)
18:49:42	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20May%202026%2017:49:42%20GMT	https://hernehillfestival.org/www.dulwichsymphonyorchestra.org.uk	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/www.dulwichsymphonyorchestra.org.149.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/13-Peter+and+the+Wolves)
18:49:42	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20May%202026%2017:49:43%20GMT	https://hernehillfestival.org/www.judithkerr.anthemtrust.uk	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/www.judithkerr.anthemtrust.14a.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/13-Peter+and+the+Wolves)
18:49:43	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20May%202026%2017:49:43%20GMT	https://hernehillfestival.org/www.hernehillsociety.org.uk	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/www.hernehillsociety.org.14b.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/13-Peter+and+the+Wolves)
18:49:43	602/602	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/13	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/13-Peter-and-the-Wolves-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-19/details/13-Peter+and+the+Wolves)
18:49:44	6783/6783	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:49:44%20GMT	https://hernehillfestival.org/archive/2024/2024-10-20	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-20.html	(from https://hernehillfestival.org/archive/2024/2024-10-20/details/5-Junior+Open+Mic+Concert)
18:49:44	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:49:44%20GMT	https://hernehillfestival.org/archive/2024/2024-10-20/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-20/details.14e.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-20/details/5-Junior+Open+Mic+Concert)
18:49:47	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2024/2024-10-20/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-20/details.151.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-20/details/6-Hank+Dogs)
18:49:47	500/500	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/5	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/5-Junior-Open-Mic-Concert-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-20/details/5-Junior+Open+Mic+Concert)
18:49:48	2234990/2234990	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/694	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/JOM%202023.jpeg	(from https://hernehillfestival.org/archive/2024/2024-10-20/details/5-Junior+Open+Mic+Concert)
18:49:51	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2024/2024-10-20/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-20/details.154.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-20/details/15-The+Southwark+Sinfonietta)
18:49:51	651/651	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/6	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/6-Hank-Dogs-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-20/details/6-Hank+Dogs)
18:49:51	1762354/1762354	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/728	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/HankDogs%201.jpeg	(from https://hernehillfestival.org/archive/2024/2024-10-20/details/6-Hank+Dogs)
18:49:52	585/585	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/15	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/15-The-Southwark-Sinfonietta-Classical-music-programme.ics	(from https://hernehillfestival.org/archive/2024/2024-10-20/details/15-The+Southwark+Sinfonietta)
18:49:52	52431/52431	---M--	200	added ('OK')	image/png	etag:%22cccf-54ac9614ef640%22	https://hernehillfestival.org/images/address_icon.png	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/address_icon.png	(from https://hernehillfestival.org/css/custom-pages/Programme/Details.css?date=20260526)
18:49:52	564/564	---M--	200	added ('OK')	image/svg+xml	etag:%22234-5890031333c80%22	https://hernehillfestival.org/images/svg/arrow_left_blue.svg	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/svg/arrow_left_blue.svg	(from https://hernehillfestival.org/css/custom-pages/Programme/Details.css?date=20260526)
18:49:52	562/562	---M--	200	added ('OK')	image/svg+xml	etag:%22232-5890031333c80%22	https://hernehillfestival.org/images/svg/arrow_left_white.svg	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/svg/arrow_left_white.svg	(from https://hernehillfestival.org/css/custom-pages/Programme/Details.css?date=20260526)
18:49:53	9157/9157	---M-Z	200	added ('OK')	text/css	etag:%2223c5-6172d3c18dda5-gzip%22	https://hernehillfestival.org/css/custom-pages/Programme/Details.css	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/css/custom-pages/Programme/Details.css	(from https://hernehillfestival.org/css/custom-pages/Archive/Details.css?date=20260526)
